#n,New period,linear_trend,multiplicative trend,White noise,AR,MA,Changing growth,Weekly freq,Monthly freq,Varying freq
8220,0,11.21582348,-172.1679587,-0.38852301,2.66E+16,0.169395373,266.9002534,-0.911101307,-0.944986975,-0.597890207
8221,0,11.65635093,-185.6272188,0.145852739,2.65E+16,0.121424294,100.7246466,-0.494821649,-0.905618146,-0.690573198
8222,0,12.09687838,-200.1386588,-0.362258998,2.65E+16,0.239562819,32.73999169,0.11046306,-0.856327174,-0.762359436
8223,0,12.53740583,-215.7845333,-0.032758445,2.64E+16,-0.028430268,8.928265582,0.673554635,-0.797654102,-0.828645613
8224,0,12.97793328,-232.6535267,0.004594878,2.63E+16,-0.024509348,1.967430585,0.979371232,-0.730241766,-0.990986499
8225,0,13.41846073,-250.8412566,0.112585074,2.63E+16,-0.123045716,0.3305626,0.911101307,-0.654828748,-0.999312858
8226,0,13.85898818,-270.4508154,-0.057510768,2.62E+16,-0.038349684,0.038237847,0.494821649,-0.572241288,-0.966948073
8227,0,14.29951563,-291.5933549,-0.467358675,2.61E+16,-0.046885209,0.002421706,-0.11046306,-0.483384234,-0.942472392
8228,0,14.74004308,-314.3887162,0.202778507,2.61E+16,-0.07012192,2.66E-05,-0.673554635,-0.389231121,-0.896601949
8229,0,15.18057053,-338.9661087,0.027989759,2.60E+16,-0.005825823,-1.10E-06,-0.979371232,-0.29081351,-0.861871191
8230,0,15.62109797,-365.4648432,-0.252051189,2.59E+16,-0.101271747,1.03E-07,-0.911101307,-0.189209686,-0.80525029
8231,0,16.06162542,-394.0351208,-0.14066354,2.59E+16,-0.08576841,-1.51E-08,-0.494821649,-0.08553284,-0.740740521
8232,0,16.50215287,-424.8388849,-0.010867448,2.58E+16,-0.064629355,0.000000003,0.11046306,0.019081121,-0.514257615
8233,0,16.94268032,-458.0507386,-0.422385177,2.58E+16,-0.059316779,-7.49E-10,0.673554635,0.123486025,-0.227801318
8234,0,17.38320777,-493.8589347,0.457369702,2.57E+16,-0.169227836,2.27E-10,0.979371232,0.226537991,-0.104851038
8235,0,17.82373522,-532.4664428,-0.076440545,2.56E+16,-0.016209003,-8.07E-11,0.911101307,0.327107959,0.182270778
8236,0,18.26426267,-574.0920995,0.467480398,2.56E+16,-0.102206408,3.29E-11,0.494821649,0.424094063,0.407773114
8237,0,18.70479012,-618.9718492,-0.095691896,2.55E+16,0.130851441,-1.51E-11,-0.11046306,0.516433705,0.473563968
8238,0,19.14531757,-667.3600811,0.053988229,2.54E+16,0.048582067,7.76E-12,-0.673554635,0.60311519,0.614710228
8239,0,19.58584502,-719.5310714,-0.491801143,2.54E+16,0.171481131,-4.38E-12,-0.979371232,0.68318882,0.682377083
8240,0,20.02637247,-775.780538,0.241948673,2.53E+16,-0.038011284,2.70E-12,-0.911101307,0.75577729,0.7513909
8241,0,20.46689992,-836.4273164,0.165339907,2.53E+16,0.045797101,-1.81E-12,-0.494821649,0.820085305,0.799552743
8242,0,20.90742737,-901.8151673,-0.165738152,2.52E+16,-0.080074186,1.31E-12,0.11046306,0.875408295,0.877581657
8243,0,21.34795482,-972.3147248,-0.090805859,2.51E+16,-0.033865966,-1.01E-12,0.673554635,0.921140128,0.94419863
8244,0,21.78848227,-1048.325597,-0.04005872,2.51E+16,-0.001924365,8.36E-13,0.979371232,0.956779756,0.971605806
8245,0,22.22900971,-1130.278633,0.210919287,2.50E+16,-0.004352263,-7.34E-13,0.911101307,0.981936706,0.988595772
8246,0,22.66953716,-1218.638362,0.373128622,2.50E+16,-0.00033228,6.84E-13,0.494821649,0.996335352,0.999730898
8247,0,23.11006461,-1313.905628,-0.131360671,2.49E+16,0.048868694,-6.73E-13,-0.11046306,0.999817939,0.998191108
8248,0,23.55059206,-1416.620428,-0.442501091,2.48E+16,0.056348829,6.97E-13,-0.673554635,0.992346311,0.990229583
8249,0,23.99111951,-1527.364977,-0.242373156,2.48E+16,0.038569339,-7.58E-13,-0.979371232,0.97400233,0.966372475
8250,0,24.43164696,-1646.766999,-0.384903722,2.47E+16,-0.0376467,8.65E-13,-0.911101307,0.944986975,0.941461024
8251,0,24.87217441,-1775.503296,-0.066864476,2.47E+16,-0.208453653,-1.03E-12,-0.494821649,0.905618146,0.899115394
8252,0,25.31270186,-1914.303575,-0.044825232,2.46E+16,-0.224322642,1.28E-12,0.11046306,0.856327174,0.856606053
8253,0,25.75322931,-2063.954589,0.476541213,2.45E+16,-0.223576548,-1.67E-12,0.673554635,0.797654102,0.798678934
8254,0,26.19375676,-2225.304598,-0.256229802,2.45E+16,-0.031869001,2.25E-12,0.979371232,0.730241766,0.713871947
8255,0,26.63428421,-2399.268172,-0.123622333,2.44E+16,-0.068987886,-3.16E-12,0.911101307,0.654828748,0.383316381
8256,0,27.07481166,-2586.831378,0.263311997,2.44E+16,0.064891198,4.59E-12,0.494821649,0.572241288,0.290981841
8257,0,27.51533911,-2789.057371,0.077068562,2.43E+16,0.051940513,-6.92E-12,-0.11046306,0.483384234,0.216226445
8258,0,27.95586656,-3007.092416,0.402813079,2.43E+16,0.017232279,1.08E-11,-0.673554635,0.389231121,0.130779649
8259,0,28.39639401,-3242.172388,-0.126793383,2.42E+16,0.108353868,-1.74E-11,-0.979371232,0.29081351,0.051803717
8260,0,28.83692146,-3495.629778,0.319547545,2.41E+16,0.076907112,2.89E-11,-0.911101307,0.189209686,-0.186717408
8261,0,29.2774489,-3768.901244,-0.058774361,2.41E+16,0.208637086,-4.96E-11,-0.494821649,0.08553284,-0.275076549
8262,0,29.71797635,-4063.535754,-0.414751562,2.40E+16,0.074193231,8.78E-11,0.11046306,-0.019081121,-0.858945728
8263,0,30.1585038,-4381.203368,-0.007881469,2.40E+16,0.025070431,-1.60E-10,0.673554635,-0.123486025,-0.998657907
8264,0,30.59903125,-4723.704703,-0.341649346,2.39E+16,-0.018079673,2.99E-10,0.979371232,-0.226537991,-0.939075947
8265,0,31.0395587,-5092.981139,-0.29808546,2.38E+16,-0.158583886,-5.77E-10,0.911101307,-0.327107959,-0.5045631
8266,0,31.48008615,-5491.125825,0.42981723,2.38E+16,-0.18528582,1.14E-09,0.494821649,-0.424094063,-0.412203462
8267,0,31.9206136,-5920.395541,0.104937243,2.37E+16,-0.095019423,-2.32E-09,-0.11046306,-0.516433705,-0.336303739
8268,0,32.36114105,-6383.223491,0.427178305,2.37E+16,-0.08180169,4.82E-09,-0.673554635,-0.60311519,-0.261429818
8269,0,32.8016685,-6882.233098,-0.434793748,2.36E+16,0.119688106,-1.03E-08,-0.979371232,-0.68318882,-0.081047109
8270,0,33.24219595,-7420.252866,-0.491144108,2.36E+16,0.037628122,2.25E-08,-0.911101307,-0.75577729,0.056051257
8271,0,33.6827234,-8000.332424,-0.436095334,2.35E+16,0.046093685,-5.05E-08,-0.494821649,-0.820085305,0.144212396
8272,0,34.12325085,-8625.759802,-0.042618067,2.34E+16,-0.169100296,1.16E-07,0.11046306,-0.875408295,0.246744459
8273,0,34.5637783,-9300.080074,0.195902574,2.34E+16,-0.227479591,-2.71E-07,0.673554635,-0.921140128,0.329962516
8274,0,35.00430575,-10027.11545,-0.187375666,2.33E+16,-0.23431168,6.50E-07,0.979371232,-0.956779756,0.464729217
8275,0,35.4448332,-10810.98694,-0.382193336,2.33E+16,-0.169020268,-1.59E-06,0.911101307,-0.981936706,0.531986921
8276,0,35.88536065,-11656.13773,0.067209781,2.32E+16,-0.10111623,3.98E-06,0.494821649,-0.996335352,0.606069408
8277,0,36.32588809,-12567.35832,0.322259069,2.32E+16,-0.049476477,-1.02E-05,-0.11046306,-0.999817939,0.691600869
8278,0,36.76641554,-13549.81374,0.401749688,2.31E+16,-0.049012651,2.65E-05,-0.673554635,-0.992346311,0.761836636
8279,0,37.20694299,-14609.07279,0.443305701,2.31E+16,0.038839676,-7.04E-05,-0.979371232,-0.97400233,0.814367208
8280,1,8,13,-0.486625287,2.57E+16,0.169571863,19,-0.789890559,-0.545067528,0.974538017
8281,0,8.110596127,12.55767211,0.275488985,2.63E+16,0.230249993,36.98648202,-0.278576853,-0.454445748,0.940426222
8282,0,8.221192254,12.13039453,-0.007179429,2.73E+16,0.261285485,70.02702041,0.339143742,-0.358844966,0.899855988
8283,0,8.331788381,11.71765515,-0.244602445,2.80E+16,0.129981249,128.8476759,0.827322955,-0.259312603,0.799745518
8284,0,8.442384508,11.31895933,0.342327155,2.92E+16,-0.01182001,230.202839,0.999492918,-0.156939157,0.366808231
8285,0,8.552980636,10.93382923,0.219734206,3.05E+16,-0.016924894,399.0070684,0.789890559,-0.052846253,0.288269654
8286,0,8.663576763,10.56180326,0.204673833,3.16E+16,0.083857156,670.3086092,0.278576853,0.051825646,0.080795932
8287,0,8.77417289,10.20243555,-0.303007577,3.28E+16,0.09260598,1090.323071,-0.339143742,0.155929732,-0.103187712
8288,0,8.884769017,9.855295415,0.19114474,3.40E+16,0.103327743,1715.356864,-0.827322955,0.25832542,-0.455835807
8289,0,8.995365144,9.519966797,0.374148479,3.54E+16,0.166591068,2607.192402,-0.999492918,0.35789084,-0.519748312
8290,0,9.105961271,9.196047811,0.401024234,3.68E+16,0.113683695,3823.628817,-0.789890559,0.453535133,-0.672724535
8291,0,9.216557398,8.88315024,-0.261620308,3.82E+16,0.135732433,5403.653314,-0.278576853,0.5442104,-0.900481689
8292,0,9.327153525,8.580899078,-0.2048152,3.96E+16,0.131747961,7348.338341,0.339143742,0.628923184,-0.996669745
8293,0,9.437749652,8.28893208,0.036975806,4.11E+16,0.183475605,9600.900399,0.827322955,0.706745355,-0.985767457
8294,0,9.54834578,8.006899323,-0.469919696,4.27E+16,0.09221044,12031.82225,0.999492918,0.776824275,-0.966774187
8295,0,9.658941907,7.734462794,-0.316475763,4.44E+16,-0.113387288,14436.43278,0.789890559,0.838392146,-0.866743327
8296,0,9.769538034,7.471295978,0.196395178,4.61E+16,-0.239399938,16551.53151,0.278576853,0.890774417,-0.700190536
8297,0,9.880134161,7.217083471,0.272339274,4.79E+16,-0.191972615,18093.60665,-0.339143742,0.933397177,-0.412758482
8298,0,9.990730288,6.971520602,0.001913479,4.97E+16,-0.142199136,18814.18584,-0.827322955,0.965793443,-0.342634366
8299,0,10.10132642,6.734313064,-0.340385226,5.16E+16,-0.087236765,18559.85606,-0.999492918,0.987608273,-0.26066843
8300,0,10.21192254,6.505176565,-0.17751475,5.36E+16,0.016677022,17318.92495,-0.789890559,0.998602661,0.020951448
8301,0,10.32251867,6.283836486,-0.497016025,5.57E+16,0.0329798,15237.11946,-0.278576853,0.998656148,0.092639326
8302,0,10.4331148,6.070027553,-0.36341508,5.78E+16,-0.143935035,12592.76105,0.339143742,0.98776815,0.512490991
8303,0,10.54371092,5.863493516,0.080569263,6.00E+16,-0.295719004,9735.587156,0.827322955,0.966057958,0.577871347
8304,0,10.65430705,5.663986846,-0.138237985,6.24E+16,-0.317435971,7007.352051,0.999492918,0.933763432,0.634929981
8305,0,10.76490318,5.471268434,0.40144077,6.48E+16,-0.291195822,4669.86556,0.789890559,0.891238399,0.728533933
8306,0,10.8754993,5.285107309,0.330597039,6.73E+16,-0.155087443,2863.004258,0.278576853,0.838948771,0.858332832
8307,0,10.98609543,5.105280358,0.426008384,6.98E+16,0.032432921,1602.531155,-0.339143742,0.777467445,0.909469764
8308,0,11.09669156,4.931572059,0.448267456,7.25E+16,0.212531651,811.5130538,-0.827322955,0.707468023,0.938527074
8309,0,11.20728769,4.763774224,0.145009956,7.53E+16,0.327253618,367.6572104,-0.999492918,0.629717434,0.999972088
8310,0,11.31788381,4.601685747,-0.470742403,7.82E+16,0.40518333,146.955695,-0.789890559,0.545067528,0.818214583
8311,0,11.42847994,4.445112366,0.354082092,8.12E+16,0.276595588,50.90036835,-0.278576853,0.454445748,0.772252891
8312,0,11.53907607,4.29386643,-0.406932139,8.44E+16,0.228560202,14.91494557,0.339143742,0.358844966,0.714250089
8313,0,11.64967219,4.14776667,-0.10181882,8.76E+16,0.010732514,3.574803696,0.827322955,0.259312603,0.625392132
8314,0,11.76026832,4.006637987,0.070816372,9.10E+16,-0.100477141,0.666115505,0.999492918,0.156939157,0.542614899
8315,0,11.87086445,3.870311239,-0.483561049,9.45E+16,-0.115821326,0.08858883,0.789890559,0.052846253,0.33804385
8316,0,11.98146058,3.738623039,0.44350295,9.81E+16,-0.133357418,0.007056113,0.278576853,-0.051825646,0.053790872
8317,0,12.0920567,3.611415559,0.213783928,1.02E+17,-0.118973581,0.000185626,-0.339143742,-0.155929732,-0.056788671
8318,0,12.20265283,3.488536342,-0.145820355,1.06E+17,-0.021185444,-5.02E-06,-0.827322955,-0.25832542,-0.202446043
8319,0,12.31324896,3.369838117,-0.286745284,1.10E+17,0.013012855,4.03E-07,-0.999492918,-0.35789084,-0.354521342
8320,0,12.42384508,3.255178626,-0.392598623,1.14E+17,0.019019821,-5.39E-08,-0.789890559,-0.453535133,-0.463160658
8321,0,12.53444121,3.14442045,0.253545523,1.19E+17,0.004302154,1.01E-08,-0.278576853,-0.5442104,-0.687164094
8322,0,12.64503734,3.037430845,0.314121545,1.23E+17,-0.112459424,-2.43E-09,0.339143742,-0.628923184,-0.771528814
8323,0,12.75563347,2.934081585,-0.344459764,1.28E+17,-0.130898652,7.13E-10,0.827322955,-0.706745355,-0.836334463
8324,0,12.86622959,2.834248807,0.499108415,1.33E+17,-0.099380567,-2.47E-10,0.999492918,-0.776824275,-0.877283138
8325,0,12.97682572,2.737812861,0.169950087,1.38E+17,0.09078543,9.90E-11,0.789890559,-0.838392146,-0.939440623
8326,0,13.08742185,2.64465817,-0.443807585,1.43E+17,0.167934726,-4.49E-11,0.278576853,-0.890774417,-0.981338348
8327,0,13.19801797,2.554673088,0.099749347,1.49E+17,0.068146736,2.28E-11,-0.339143742,-0.933397177,-0.993288771
8328,0,13.3086141,2.467749768,0.181937071,1.54E+17,0.055324927,-1.28E-11,-0.827322955,-0.965793443,-0.999501377
8329,0,13.41921023,2.383784034,-0.486492788,1.60E+17,0.077415463,7.84E-12,-0.999492918,-0.987608273,-0.997231866
8330,0,13.52980636,2.302675252,0.258245347,1.67E+17,-0.106847931,-5.23E-12,-0.789890559,-0.998602661,-0.981536507
8331,0,13.64040248,2.224326215,0.145297298,1.73E+17,-0.064478186,3.77E-12,-0.278576853,-0.998656148,-0.964208869
8332,0,13.75099861,2.148643021,0.459595588,1.80E+17,0.008821677,-2.92E-12,0.339143742,-0.98776815,-0.940038283
8333,0,13.86159474,2.075534964,-0.233973322,1.87E+17,0.061887324,2.41E-12,0.827322955,-0.966057958,-0.909051235
8334,0,13.97219086,2.004914426,-0.2733062,1.94E+17,0.064244518,-2.12E-12,0.999492918,-0.933763432,-0.712820038
8335,0,14.08278699,1.936696767,0.049988924,2.01E+17,0.141102243,1.98E-12,0.789890559,-0.891238399,-0.590091971
8336,0,14.19338312,1.870800229,0.456611588,2.09E+17,0.058359179,-1.96E-12,0.278576853,-0.838948771,-0.51370657
8337,0,14.30397925,1.807145835,0.190749979,2.17E+17,0.029028414,2.04E-12,-0.339143742,-0.777467445,-0.449957123
8338,0,14.41457537,1.745657296,-0.292307018,2.25E+17,-0.003295989,-2.23E-12,-0.827322955,-0.707468023,-0.385030668
8339,0,14.5251715,1.686260919,0.005772466,2.34E+17,0.075805725,2.56E-12,-0.999492918,-0.629717434,-0.295181212
8340,0,14.63576763,1.628885516,0.426824102,2.43E+17,0.145472175,-3.07E-12,-0.789890559,-0.545067528,-0.036637885
8341,0,14.74636375,1.573462325,-0.406032533,2.52E+17,0.136049322,3.85E-12,-0.278576853,-0.454445748,0.384695116
8342,0,14.85695988,1.519924919,0.469914931,2.62E+17,-0.026589489,-5.03E-12,0.339143742,-0.358844966,0.455787029
8343,0,14.96755601,1.468209136,0.003384961,2.72E+17,0.054270447,6.85E-12,0.827322955,-0.259312603,0.522483328
8344,0,15.07815214,1.418252994,-0.113666765,2.83E+17,0.101676704,-9.68E-12,0.999492918,-0.156939157,0.593457774
8345,0,15.18874826,1.36999662,-0.031612022,2.94E+17,0.084164831,1.42E-11,0.789890559,-0.052846253,0.710059603
8346,0,15.29934439,1.323382181,-0.145348558,3.05E+17,0.028696012,-2.16E-11,0.278576853,0.051825646,0.765630908
8347,0,15.40994052,1.278353808,0.235196827,3.17E+17,0.040689961,3.40E-11,-0.339143742,0.155929732,0.822538824
8348,0,15.52053664,1.234857535,-0.286772342,3.29E+17,-0.033342274,-5.53E-11,-0.827322955,0.25832542,0.87980046
8349,0,15.63113277,1.192841233,0.049994631,3.42E+17,-0.073174652,9.30E-11,-0.999492918,0.35789084,0.961985107
8350,0,15.7417289,1.152254545,0.479022634,3.55E+17,-0.029644808,-1.61E-10,-0.789890559,0.453535133,0.993242785
8351,0,15.85232502,1.113048828,-0.3386088,3.68E+17,0.040021737,2.88E-10,-0.278576853,0.5442104,0.999982978
8352,0,15.96292115,1.075177094,-0.135572103,3.83E+17,0.016424711,-5.31E-10,0.339143742,0.628923184,0.842026823
8353,0,16.07351728,1.038593955,0.244511025,3.97E+17,0.004922578,0.000000001,0.827322955,0.706745355,0.792997279
8354,0,16.18411341,1.003255564,-0.078165959,4.13E+17,0.069453559,-0.000000002,0.999492918,0.776824275,0.707771466
8355,0,16.29470953,0.969119571,-0.454814638,4.29E+17,-0.003561624,3.92E-09,0.789890559,0.838392146,0.11211771
8356,0,16.40530566,0.936145062,0.2130203,4.45E+17,-0.125755037,-0.000000008,0.278576853,0.890774417,-0.13925099
8357,0,16.51590179,0.904292518,0.418330453,4.62E+17,-0.030104493,1.69E-08,-0.339143742,0.933397177,-0.472283553
8358,0,16.62649791,0.873523764,-0.261434294,4.80E+17,0.003695138,-3.66E-08,-0.827322955,0.965793443,-0.73516087
8359,0,16.73709404,0.843801924,0.359167909,4.98E+17,-0.053498412,8.11E-08,-0.999492918,0.987608273,-0.846647902
8360,0,16.84769017,0.815091376,-0.192052058,5.18E+17,0.089105744,-1.84E-07,-0.789890559,0.998602661,-0.887436196
8361,0,16.9582863,0.787357711,0.233348151,5.38E+17,0.133336705,4.27E-07,-0.278576853,0.998656148,-0.919657771
8362,0,17.06888242,0.76056769,0.102782621,5.58E+17,0.110127423,-1.01E-06,0.339143742,0.98776815,-0.987839282
8363,0,17.17947855,0.734689205,-0.31898952,5.80E+17,0.056174077,2.46E-06,0.827322955,0.966057958,-0.997298943
8364,0,17.29007468,0.709691241,0.143419659,6.02E+17,0.055003826,-6.10E-06,0.999492918,0.933763432,-0.921489813
8365,0,17.4006708,0.685543839,0.417063617,6.25E+17,0.019722032,1.55E-05,0.789890559,0.891238399,-0.861739566
8366,0,17.51126693,0.662218058,0.453334069,6.49E+17,0.07958915,-4.00E-05,0.278576853,0.838948771,-0.822220592
8367,0,17.62186306,0.639685941,-0.204803144,6.74E+17,0.11203325,0.000105644,-0.339143742,0.777467445,-0.767817954
8368,0,17.73245919,0.617920485,0.436548342,7.00E+17,0.144371755,-0.000284624,-0.827322955,0.707468023,-0.704495463
8369,0,17.84305531,0.596895603,-0.449470235,7.27E+17,0.307084016,0.000782014,-0.999492918,0.629717434,-0.62509428
8370,1,1,19,-0.45112606,6.40E+17,0.171785532,20,0.581045409,0.807877084,-0.11928365
8371,0,1.260853177,17.40279593,0.1617638,6.46E+17,0.020202522,38.91818706,-0.008305844,0.741847494,0.085096824
8372,0,1.521706355,15.93985822,0.382864996,6.35E+17,-0.081923075,73.62615429,-0.594484546,0.667690066,0.182947656
8373,0,1.782559532,14.59989999,-0.354789584,6.18E+17,-0.00380243,135.3048496,-0.953590357,0.586217287,0.281029849
8374,0,2.04341271,13.37258317,-0.182072178,6.07E+17,-0.23830692,241.3347919,-0.948457064,0.498321788,0.53641437
8375,0,2.304265887,12.24843874,0.270600874,5.88E+17,-0.085426506,417.3998087,-0.581045409,0.404966572,0.752102064
8376,0,2.565119064,11.21879368,-0.489283174,5.77E+17,0.098596183,699.3350634,0.008305844,0.307174457,0.815402172
8377,0,2.825972242,10.27570405,-0.303869722,5.64E+17,-0.095214073,1133.877725,0.594484546,0.206016874,0.8909214
8378,0,3.086825419,9.411893718,-0.356464418,5.50E+17,-0.228292633,1777.098013,0.953590357,0.102602128,0.97010436
8379,0,3.347678597,8.620698195,-0.146281603,5.38E+17,-0.21987993,2689.076595,0.948457064,-0.001936749,0.981922753
8380,0,3.608531774,7.896013236,0.136848645,5.25E+17,-0.218635132,3923.614264,0.581045409,-0.106454407,0.876954495
8381,0,3.869384951,7.232247738,-0.044485123,5.13E+17,-0.312057355,5512.689357,-0.008305844,-0.209805728,0.758929826
8382,0,4.130238129,6.624280607,0.355333224,5.01E+17,-0.215823065,7447.159512,-0.594484546,-0.310858373,0.710022209
8383,0,4.391091306,6.067421242,0.450192985,4.90E+17,-0.044348566,9657.637241,-0.953590357,-0.408505189,0.298453452
8384,0,4.651944484,5.557373353,-0.434064946,4.79E+17,0.133891463,12001.84464,-0.948457064,-0.501676336,0.012569234
8385,0,4.912797661,5.09020181,-0.135682166,4.67E+17,0.091609653,14265.87617,-0.581045409,-0.589351013,-0.088374962
8386,0,5.173650838,4.662302282,-0.479010216,4.57E+17,0.10426841,16185.34481,0.008305844,-0.670568637,-0.166562529
8387,0,5.434504016,4.270373431,0.163939611,4.46E+17,0.003108862,17487.60151,0.594484546,-0.74443937,-0.389133656
8388,0,5.695357193,3.911391441,-0.019059901,4.36E+17,-0.060892412,17948.7208,0.953590357,-0.81015387,-0.501227948
8389,0,5.956210371,3.582586687,-0.393748145,4.26E+17,-0.264551841,17451.14114,0.948457064,-0.866992154,-0.614188067
8390,0,6.217063548,3.28142237,0.086429634,4.16E+17,-0.221881008,16023.41201,0.581045409,-0.914331491,-0.77702536
8391,0,6.477916725,3.00557494,0.159820528,4.06E+17,-0.141249587,13845.77287,-0.008305844,-0.951653221,-0.842780412
8392,0,6.738769903,2.752916176,0.385508732,3.97E+17,-0.007165384,11215.15589,-0.594484546,-0.978548439,-0.911274946
8393,0,6.99962308,2.52149676,0.014174767,3.88E+17,0.010269544,8477.705924,-0.953590357,-0.994722476,-0.950832129
8394,0,7.260476258,2.30953124,0.288956298,3.79E+17,0.008783919,5949.861503,-0.948457064,-0.999998125,-0.979680446
8395,0,7.521329435,2.115384256,0.280065429,3.70E+17,0.229682734,3853.926564,-0.581045409,-0.994317585,-0.996113428
8396,0,7.782182613,1.937557922,-0.227141517,3.62E+17,0.263239751,2287.857222,0.008305844,-0.977743093,-0.999981629
8397,0,8.04303579,1.77468027,-0.108319323,3.53E+17,0.183645498,1234.419161,0.594484546,-0.950456244,-0.989438718
8398,0,8.303888967,1.625494662,-0.11638051,3.45E+17,0.097896038,599.2634547,0.953590357,-0.912755997,-0.893830162
8399,0,8.564742145,1.4888501,0.420282264,3.37E+17,0.067603763,258.5050194,0.948457064,-0.865055405,-0.836061723
8400,0,8.825595322,1.36369234,0.450348187,3.29E+17,0.063466033,97.52892696,0.581045409,-0.807877084,-0.793332374
